*10mx20m; borehole field; B/H =0.10; Rb/H=0.0012; D=0m
NrOfBoreholes 1
Rb 0.060000
*Log(t/tES); g-Value
-10,	2.13392998783934
-9,	2.63143056413660
-8,	3.13050949848510
-7,	3.63016597961525
-6,	4.12931066075519
-5,	4.62146477239981
-4,	5.09662090465746
-3,	5.54666309749452
-2,	5.95860755156229
-1,	6.31223647562144
0,	6.57871629565042
1,	6.73338383864468
2,	6.79614379368231
3,	6.81497242223481
4,	6.81973216381522




