Hour	Tamb	tAmbDry	relHum	vWind	dirWind	pAmb_Pa	AISZ	AISA	IT_H	IB_H	ID_H	AI_H	IT_N	AI_N	IB_N	IT_S	IB_S	ID_S	AI_S	IT_E	IB_E	ID_E	AI_E	IT_W	IB_W	ID_W	AI_W	IT_surfUser_1	IB_surfUser_1	ID_surfUser_1	IDS_surfUser_1	IDG_surfUser_1	AI_surfUser_1	IT_surfUser_2	IB_surfUser_2	ID_surfUser_2	IDS_surfUser_2	IDG_surfUser_2	AI_surfUser_2	day	bool2	oldDayTemp	hour	bool	weight	TambSmooth
4664	31.10039139	31.10039139	0.27157814	0	0	94851	26.8827858	-34.73882294	887.3189969	2617.138672	577.2098389	26.8827858	494.9302063	111.8126297	0	1708.293213	1090.275269	618.0178528	68.18748474	1336.320679	756.0369873	580.2836914	75.0687027	494.9302063	0	494.9302063	104.9313965	3276.026367	2621.53833	654.4880524	560.9276733	93.56037903	26.69216347	2949.466309	2389.258301	560.2079821	555.3550415	4.852940559	35.48468781	7	0	9.433272362	11	0	2.866666667	31.10039139
4665	31.16679764	31.16679764	0.267859383	0	0	94850.32813	26.69122696	-33.81830978	888.470459	2619.650146	578.8435059	26.69122696	495.4338379	111.9121399	0	1713.55957	1094.207275	619.352356	68.08797455	1311.462891	733.0153198	578.4475403	75.52267456	495.4338379	0	495.4338226	104.4774323	3282.422119	2626.094482	656.3274231	562.6456299	93.68179321	26.40949821	2957.39209	2395.254639	562.1374974	557.2782593	4.859238148	35.22341156	7	0	9.433272362	11	0	2.875	31.16679764
4666	31.23320389	31.23320389	0.264140625	0	0	94849.67188	26.50423431	-32.88708878	889.5709229	2621.995117	580.460144	26.50423431	495.9196777	112.0087051	0	1718.631348	1097.978271	620.6531067	67.9914093	1286.537964	709.9643555	576.5736389	75.9768219	495.9196777	0	495.9196625	104.0232697	3288.557373	2630.419189	658.1382217	564.3403931	93.79782867	26.13267517	2965.155762	2401.101563	564.0541606	559.1889038	4.865256786	34.96431351	7	0	9.433272362	11	0	2.883333333	31.23320389
4667	31.29961014	31.29961014	0.260421867	0	0	94849	26.32191086	-31.94519234	890.6238471	2624.259766	581.9862061	26.32191086	496.3722229	112.1023178	0	1723.516724	1101.624756	621.8919983	67.89779663	1261.547119	686.9081421	574.6389465	76.4311676	496.3722229	0	496.3722229	103.5689316	3294.456299	2634.599121	659.8570938	565.9482422	93.90885162	25.86186981	2972.765381	2406.877197	565.8880444	561.0170288	4.871015549	34.70746613	7	0	9.433272362	11	0	2.891666667	31.29961014
4668	31.36601639	31.36601639	0.256703129	0	0	94848.34375	26.14435768	-30.99267769	891.632487	2626.433594	583.4433594	26.14435768	496.7984009	112.1929626	0	1728.221191	1105.141968	623.0791626	67.80715179	1236.498901	663.8452148	572.6537018	76.88568115	496.7984009	0	496.7984009	103.114418	3300.126465	2638.623291	661.5033569	567.4881592	94.01519775	25.59728432	2980.232422	2412.57251	567.6598573	562.7833252	4.876532078	34.45292282	7	0	9.433272362	11	0	2.9	31.36601639
4669	31.43437576	31.43437576	0.252875004	0	0	94847.65625	25.9666748	-30.00111389	892.6003689	2628.396484	584.9648438	25.9666748	497.2217102	112.283165	0	1732.826782	1108.55249	624.2743835	67.71694183	1210.632202	640.0531006	570.5790558	77.35373688	497.2217102	0	497.2217102	102.6463623	3305.621582	2642.422607	663.1990509	569.0817871	94.11726379	25.33162117	2987.692871	2418.185547	569.5073137	564.6254883	4.881825447	34.19335938	7	0	9.433272362	11	0	2.908333333	31.43437576
4670	31.50078201	31.50078201	0.249156246	0	0	94846.99219	25.79911804	-29.02727509	893.5577393	2630.700684	586.1072998	25.79911804	497.5708008	112.3677521	0	1737.244385	1111.941162	625.3032532	67.63236237	1185.506104	617.0523682	568.4537048	77.80859375	497.5708008	0	497.570816	102.1915054	3311.000732	2646.448242	664.5524902	570.3342896	94.21820068	25.08026314	2994.993408	2424.006592	570.9868541	566.0997925	4.887061596	33.94367981	7	0	9.433272362	11	0	2.916666667	31.50078201
4671	31.56718826	31.56718826	0.245437508	0	0	94846.32813	25.63664246	-28.04307938	894.4532606	2632.784912	587.2468262	25.63664246	497.9028931	112.4493332	0	1741.446777	1115.147217	626.299469	67.55078888	1160.307617	594.0111694	566.2965393	78.26359558	497.9028931	0	497.9028931	101.7365036	3316.076416	2650.188965	665.8874588	571.5748291	94.3126297	24.83572578	3002.094971	2429.628662	572.4664221	567.5744629	4.89195919	33.6964798	7	0	9.433272362	11	0	2.925	31.56718826
4672	31.63359451	31.63359451	0.24171875	0	0	94845.66406	25.47935486	-27.04865456	895.3181966	2634.893066	588.2525024	25.47935486	498.2009277	112.5279007	0	1745.498047	1118.274048	627.2240601	67.47222137	1135.066528	570.9868164	564.0796661	78.71875	498.2009277	0	498.2009277	101.2813492	3320.986084	2653.890625	667.0954132	572.6915894	94.40382385	24.59820938	3009.097656	2435.275879	573.8216777	568.9249878	4.896689892	33.45183182	7	0	9.433272362	11	0	2.933333333	31.63359451
4673	31.70000076	31.70000076	0.237999992	0	0	94845	25.32735062	-26.04415131	896.1560737	2637.052734	589.1090698	25.32735062	498.4633179	112.6034393	0	1749.405884	1121.333496	628.0723877	67.39667511	1109.783569	547.9819336	561.8016663	79.17404175	498.4633179	0	498.4633179	100.8260574	3325.744629	2657.581055	668.163681	573.6715088	94.49217224	24.36791801	3016.013184	2440.975098	575.0380521	570.1367798	4.901272297	33.20979691	7	0	9.433272362	11	0	2.941666667	31.70000076
4674	31.76640701	31.76640701	0.234281254	0	0	94844.33594	25.18072701	-25.02974319	896.9702148	2639.292969	589.7996826	25.18072701	498.6880493	112.6759491	0	1753.177368	1124.338257	628.8391418	67.32417297	1084.460449	524.9995728	559.460907	79.6294632	498.6880493	0	498.6880341	100.3706284	3330.36792	2661.289795	669.0780792	574.500061	94.57801819	24.14508438	3022.852051	2446.75293	576.0991454	571.1934204	4.905725002	32.97044754	7	0	9.433272362	11	0	2.95	31.76640701
4675	31.83281326	31.83281326	0.230562496	0	0	94843.67188	25.03958893	-24.00561142	897.7639431	2641.629639	590.3204956	25.03958893	498.8759766	112.7454071	0	1756.82019	1127.295898	629.524292	67.25471497	1059.097534	502.0377502	557.0598297	80.08503723	498.8759766	0	498.8759918	99.91506958	3334.869141	2665.033447	669.8357849	575.1740723	94.66171265	23.92988205	3029.626465	2452.625244	577.0012531	572.0911865	4.910066605	32.73384476	7	0	9.433272362	11	0	2.958333333	31.83281326
4676	31.89921951	31.89921951	0.226843758	0	0	94843.00781	24.90402603	-22.97197723	898.5407172	2644.10376	590.6428833	24.90402603	499.0224915	112.8117981	0	1760.341431	1130.223755	630.1176758	67.18831635	1033.69397	479.1004028	554.5935822	80.54071808	499.0224915	0	499.0224915	99.4593811	3339.265625	2668.853516	670.4122009	575.6685791	94.74362183	23.7225399	3036.347412	2458.630615	577.716805	572.8024902	4.914314747	32.50004578	7	0	9.433272362	11	0	2.966666667	31.89921951
4677	31.96757889	31.96757889	0.223015633	0	0	94842.32813	24.77040291	-21.89826393	899.3261041	2646.802246	590.7717285	24.77040291	499.1328125	112.8769531	0	1763.847168	1133.211304	630.6358948	67.12316895	1007.500977	455.5088196	551.9921722	81.00993347	499.1328125	0	499.1328125	98.99018097	3343.694336	2672.874023	670.8203888	575.9939575	94.82643127	23.51753235	3043.222412	2464.960205	578.262238	573.3436279	4.918610096	32.26238251	7	0	9.433272362	11	0	2.975	31.96757889
4678	32.03398514	32.03398514	0.219296875	0	0	94841.65625	24.64646339	-20.84608078	900.078871	2649.61792	590.6659546	24.64646339	499.1948853	112.9371262	0	1767.145508	1136.108398	631.0372009	67.06299591	982.0123291	432.6138	549.3985291	81.46583557	499.1948853	0	499.19487	98.53426361	3347.921875	2676.913574	671.0082245	576.102417	94.9058075	23.32677078	3049.870605	2471.296875	578.5739112	573.6511841	4.922727108	32.03451538	7	0	9.433272362	11	0	2.983333333	32.03398514
4679	32.10039139	32.10039139	0.215578117	0	0	94841	24.5283699	-19.78518105	900.8249919	2652.634277	590.3357544	24.5283699	499.2148438	112.9942093	0	1770.344238	1139.004028	631.3403015	67.00591278	956.4793091	409.7348938	546.7444305	81.92185974	499.2148438	0	499.2148438	98.07823944	3352.087158	2681.093994	670.9932022	576.008728	94.98447418	23.14450836	3056.502197	2477.828857	578.6733284	573.746521	4.926807404	31.80964279	7	0	9.433272362	11	0	2.991666667	32.10039139
4680	32.16679764	32.16679764	0.211859379	0	0	94840.32813	24.41623497	-18.71585846	901.5676541	2655.886475	589.757019	24.41623497	499.1888733	113.0482025	0	1773.451782	1141.914917	631.5368347	66.95191956	930.897583	386.8703918	544.0271301	82.37797546	499.1888733	0	499.1888733	97.62211609	3356.206787	2685.452148	670.7546768	575.6918945	95.06278229	22.97091675	3063.126953	2484.589844	578.5370708	573.6062012	4.930869579	31.587883	7	0	9.433272362	12	0	3	32.16679764
4681	32.23225021	32.23225021	0.209667969	0	0	94840.32813	24.31013489	-17.63844109	902.2964138	2658.756592	589.5105591	24.31013489	499.2383423	113.0990982	0	1776.421875	1144.574951	631.8469238	66.90102386	905.3294067	363.927063	541.4023285	82.83418274	499.2383423	0	499.238327	97.16590881	3360.150391	2689.362305	670.787941	575.6483154	95.13962555	22.80622101	3069.721436	2491.002197	578.7193403	573.7844849	4.934855461	31.36929131	7	0	9.433272362	12	0	3.008333333	32.23225021
4682	32.2911644	32.2911644	0.209003906	0	0	94841	24.21014595	-16.55328369	902.9298231	2660.555908	589.9914551	24.21014595	499.4188538	113.1468811	0	1779.080688	1146.686401	632.3943176	66.8532486	879.7674561	340.8248901	538.9425964	83.29049683	499.4188538	0	499.4188538	96.70960236	3363.550781	2692.12793	671.422966	576.2165527	95.20641327	22.65060043	3076.016357	2496.418457	579.5980487	574.659729	4.938319683	31.15392494	7	0	9.433272362	12	0	3.016666667	32.2911644
4683	32.34292221	32.34292221	0.208339844	0	0	94841.65625	24.11636353	-15.46074677	903.4554715	2661.709229	590.7304688	24.11636353	499.6248474	113.1915588	0	1781.425659	1148.432007	632.9937134	66.80856323	854.1550293	317.6419678	536.5130157	83.74687958	499.6248474	0	499.6248474	96.25322723	3366.43457	2694.177246	672.2572632	576.9954224	95.26184082	22.50426102	3081.95874	2501.233398	580.7253742	575.7841797	4.941194534	30.94188118	7	0	9.433272362	12	0	3.025	32.34292221
4684	32.38908768	32.38908768	0.20765625	0	0	94842.34375	24.02636337	-14.32879448	903.8751221	2662.158691	591.7918091	24.02636337	499.8667603	113.2342911	0	1783.491211	1149.817627	633.6735535	66.76583862	827.7463989	293.7009888	534.0454102	84.21676636	499.8667603	0	499.8667755	95.78333282	3368.824951	2695.475098	673.3497849	578.0437012	95.30608368	22.36347198	3087.676025	2505.500244	582.1756673	577.2321777	4.943489552	30.72714043	7	0	9.433272362	12	0	3.033333333	32.38908768
4685	32.42738342	32.42738342	0.206992188	0	0	94843.00781	23.94537735	-13.22253036	904.1980659	2662.135254	592.9777832	23.94537735	500.1134033	113.2726212	0	1785.22937	1150.875244	634.3541565	66.72750854	802.0689697	270.4138794	531.6551056	84.67328644	500.1134033	0	500.1134186	95.32680511	3370.730469	2696.206299	674.5242233	579.184082	95.3401413	22.23649216	3092.949707	2509.214355	583.7353559	578.7901001	4.945255756	30.52204895	7	0	9.433272362	12	0	3.041666667	32.42738342
4686	32.45957565	32.45957565	0.206328125	0	0	94843.67188	23.87079239	-12.11014843	904.4076877	2661.442383	594.4252319	23.87079239	500.3836975	113.3078156	0	1786.639404	1151.554077	635.0852966	66.69231415	776.3721924	247.0859375	529.2862701	85.12989044	500.3836975	0	500.3836975	94.87021637	3372.095947	2696.196289	675.8996506	580.5374146	95.36223602	22.11932373	3097.846191	2512.29834	585.5478425	580.6014404	4.946402073	30.32048988	7	0	9.433272362	12	0	3.05	32.45957565
4687	32.48600769	32.48600769	0.205664063	0	0	94844.33594	23.80269051	-10.99209785	904.5163303	2660.17041	596.0884399	23.80269051	500.6723022	113.3398895	0	1787.747681	1151.893799	635.8539124	66.6602478	750.6710815	223.7413788	526.9297028	85.58654022	500.6723022	0	500.6723175	94.41355896	3372.975342	2695.537109	677.4382095	582.0645142	95.37369537	22.01209068	3102.404297	2514.834473	587.5698605	582.6228638	4.946996689	30.12257195	7	0	9.433272362	12	0	3.058333333	32.48600769
4688	32.50703049	32.50703049	0.205	0	0	94845	23.74110794	-9.868854523	904.525689	2658.341064	597.9514771	23.74110794	500.9761963	113.3688049	0	1788.555786	1151.902222	636.653595	66.63132477	724.9746704	200.3948517	524.5798187	86.04325104	500.9761963	0	500.9761963	93.95685577	3373.375732	2694.249756	679.1259003	583.7512207	95.37467957	21.91495705	3106.628418	2516.842285	589.7862196	584.8391724	4.947047234	29.92832756	7	0	9.433272362	12	0	3.066666667	32.50703049
4689	32.522995	32.522995	0.204335938	0	0	94845.66406	23.68612289	-8.740900993	904.4374593	2655.971436	600.003479	23.68612289	501.2935486	113.3945847	0	1789.069214	1151.588501	637.4807434	66.60554504	699.2924805	177.059845	522.2326813	86.50000763	501.2935486	0	501.2935486	93.50009918	3373.305664	2692.352295	680.95327	585.5878906	95.36537933	21.82806778	3110.521729	2518.334717	592.1869216	587.2403564	4.946565151	29.73788261	7	0	9.433272362	12	0	3.075	32.522995
4690	32.53424072	32.53424072	0.203671875	0	0	94846.32813	23.63775635	-7.608750343	904.2532688	2653.079346	602.2323608	23.63775635	501.6221008	113.4172058	0	1789.28894	1150.958374	638.3305054	66.58291626	673.6345215	153.7502747	519.8842468	86.95680237	501.6221008	0	501.6221008	93.04329681	3372.771484	2689.861816	682.9096222	587.5636597	95.34596252	21.75155067	3114.088135	2519.327637	594.760499	589.8149414	4.945557594	29.55126762	7	0	9.433272362	12	0	3.083333333	32.53424072
4691	32.54112244	32.54112244	0.203007813	0	0	94846.99219	23.59606361	-6.472916126	903.9748806	2649.682617	604.6268921	23.59606361	501.960022	113.4366837	0	1789.219482	1150.020752	639.198761	66.56344604	648.0091553	130.478363	517.5307617	87.41362762	501.960022	0	501.9600067	92.58647156	3371.781982	2686.796875	684.9850616	589.668457	95.31660461	21.68548203	3117.332275	2519.835693	597.4964032	592.5523682	4.944035053	29.36859322	7	0	9.433272362	12	0	3.091666667	32.54112244
4692	32.54401016	32.54401016	0.202324219	0	0	94847.67188	23.56015205	-5.300384998	903.591512	2645.676514	607.2529297	23.56015205	502.3153992	113.4534302	0	1788.849243	1148.741943	640.1072998	66.54670715	621.6730957	106.5741348	515.098999	87.88393402	502.3153992	0	502.3153992	92.11616516	3370.295166	2683.059814	687.2352829	591.9591064	95.27617645	21.62853432	3120.337891	2519.867188	600.4708691	595.5289307	4.9419384	29.18473244	7	0	9.433272362	12	0	3.1	32.54401016
4693	32.54309845	32.54309845	0.201660156	0	0	94848.34375	23.53211212	-4.158715248	903.1268311	2641.308838	609.9476929	23.53211212	502.6659546	113.4664917	0	1788.203125	1147.203613	640.9995422	66.533638	596.1392822	83.41487885	512.7243958	88.34082794	502.6659546	0	502.6659546	91.65927124	3368.404541	2678.883789	689.5207062	594.2935181	95.22718811	21.58400726	3122.937988	2519.436035	603.5020189	598.5626221	4.939396858	29.01029205	7	0	9.433272362	12	0	3.108333333	32.54309845
4694	32.53887177	32.53887177	0.200996094	0	0	94849	23.51082993	-3.01500082	902.5730387	2636.489014	612.7739868	23.51082993	503.0199585	113.4764023	0	1787.27832	1145.380981	641.8972778	66.52373505	570.6630859	60.32834625	510.3347778	88.79773712	503.0199585	0	503.0199585	91.20236206	3366.081299	2674.186768	691.8947449	596.7259521	95.16879272	21.55019951	3125.228027	2518.564941	606.6631136	601.7267456	4.936367989	28.8400116	7	0	9.433272362	12	0	3.116666667	32.53887177
4695	32.53168106	32.53168106	0.200332031	0	0	94849.67188	23.49634171	-1.869798899	901.9317627	2631.23584	615.7183838	23.49634171	503.3750916	113.4831467	0	1786.078613	1143.282959	642.7955933	66.51699066	545.2506714	37.32400894	507.926651	89.25466156	503.3750916	0	503.3750916	90.74543762	3363.334473	2668.988525	694.3460464	599.244873	95.1011734	21.5271492	3127.211426	2517.27002	609.9413447	605.0084839	4.932860851	28.67399025	7	0	9.433272362	12	0	3.125	32.53168106
4696	32.52187347	32.52187347	0.199667969	0	0	94850.32813	23.48864746	-0.723672748	901.2044949	2625.564941	618.7713013	23.48864746	503.7298279	113.4867249	0	1784.607178	1140.916382	643.6907654	66.51341248	519.9093628	14.41160011	505.497757	89.71159363	503.7298279	0	503.7298279	90.28850555	3360.171143	2663.30542	696.865799	601.8413086	95.02449036	21.5148983	3128.89209	2515.564453	613.3276258	608.3987427	4.928883076	28.51230049	7	0	9.433272362	12	0	3.133333333	32.52187347
4697	32.50979614	32.50979614	0.199003906	0	0	94851	23.4877491	0.422811359	900.3931342	2619.496582	621.9187012	23.4877491	504.0817871	113.4871445	0	1782.868042	1138.290527	644.5774841	66.51299286	504.0817871	0	504.0817871	90.16853333	513.5159302	8.397675514	505.1182709	89.83156586	3356.599365	2657.157471	699.4418106	604.5028687	94.93894196	21.51349068	3130.275146	2513.466553	616.8083572	611.8839111	4.924446106	28.35501671	7	0	9.433272362	12	0	3.141666667	32.50979614
4698	32.4957962	32.4957962	0.198339844	0	0	94851.65625	23.49366188	1.569086432	899.4993083	2613.047607	625.1498413	23.49366188	504.4291992	113.4843903	0	1780.865601	1135.413696	645.4519653	66.51574707	504.4291992	0	504.4292145	90.62546539	539.3914185	31.09953499	508.2919006	89.37463379	3352.628174	2650.563477	702.0646057	607.2199097	94.84469604	21.52288628	3131.364502	2510.990967	620.373415	615.4538574	4.919557571	28.20221519	7	0	9.433272362	12	0	3.15	32.4957962
4699	32.47974396	32.47974396	0.19765625	0	0	94852.34375	23.5068512	2.748258829	898.5245768	2606.253418	628.4349976	23.5068512	504.767334	113.4782639	0	1778.598145	1132.295776	646.3024597	66.5218811	504.767334	0	504.767334	91.0958252	565.9123535	54.35122299	511.5611572	88.90426636	3348.262451	2643.554443	704.7080383	609.9661255	94.74191284	21.54384804	3132.286865	2508.279053	624.0077929	619.0935669	4.914226055	28.04969978	7	0	9.433272362	12	0	3.158333333	32.47974396
4700	32.4629097	32.4629097	0.196992188	0	0	94853.00781	23.5265522	3.892369509	897.4385579	2598.858887	631.9198608	23.5265522	505.1134033	113.469101	0	1776.008789	1128.836304	647.1724243	66.53104401	505.1134033	0	505.1134186	91.55274963	591.5817871	76.8030014	514.7787476	88.44735718	3343.371582	2635.879395	707.4920883	612.8646851	94.62740326	21.57515907	3132.690186	2504.865967	627.8242412	622.9159546	4.908286572	27.90625572	7	0	9.433272362	12	0	3.166666667	32.4629097
4701	32.4452095	32.4452095	0.196328125	0	0	94853.67188	23.55301666	5.034565449	896.3049316	2591.360352	635.3375244	23.55301666	505.4367371	113.4567642	0	1773.232788	1125.247681	647.9851685	66.54337311	505.4367371	0	505.4367371	92.00964355	617.1228027	99.12828827	517.9944763	87.99045563	3338.237305	2628.039307	710.1980515	615.6901855	94.50786591	21.61721039	3132.917236	2501.337402	631.5798817	626.6777954	4.902086258	27.76752472	7	0	9.433272362	12	0	3.175	32.4452095
4702	32.42698669	32.42698669	0.195664063	0	0	94854.33594	23.58623314	6.174292564	895.0955539	2583.551025	638.7929077	23.58623314	505.7483521	113.4412766	0	1770.210449	1121.441284	648.7691345	66.55886078	505.7483521	0	505.7483368	92.46651459	642.536377	121.3162537	521.2201538	87.53358459	3332.736816	2619.825928	712.9109344	618.5305786	94.38035583	21.66991234	3132.868652	2497.493164	635.3753915	630.4799194	4.89547205	27.63359642	7	0	9.433272362	12	0	3.183333333	32.42698669
4703	32.40859222	32.40859222	0.195	0	0	94855	23.6261692	7.311007023	893.812188	2575.447266	642.2764893	23.6261692	506.0469971	113.4226379	0	1766.946045	1117.425049	649.5209656	66.57750702	506.0469971	0	506.0470123	92.9233551	667.8156738	143.3615112	524.4541779	87.07673645	3326.878418	2611.255859	715.6224747	621.3774414	94.24503326	21.73319626	3132.550049	2493.348389	639.2015638	634.3131104	4.888453484	27.50454521	7	0	9.433272362	12	0	3.191666667	32.40859222
4704	32.39037323	32.39037323	0.194335938	0	0	94855.66406	23.67278099	8.444176674	892.456326	2567.065918	645.7767944	23.67278099	506.3309021	113.4008331	0	1763.443481	1113.206787	650.2367249	66.5993042	506.3309021	0	506.3309021	93.38015747	692.9532471	165.2590942	527.6941833	86.61993408	3320.669678	2602.34668	718.3230133	624.2209473	94.10206604	21.80698013	3131.965576	2488.918213	643.0473585	638.1663208	4.881037712	27.38041496	7	0	9.433272362	12	0	3.2	32.39037323
4705	32.37267303	32.37267303	0.193671875	0	0	94856.32813	23.72603607	9.573282242	891.0297309	2558.427002	649.2799683	23.72603607	506.5979614	113.375885	0	1759.707886	1108.796143	650.9117737	66.62425995	506.5979614	0	506.5979614	93.83692932	717.9421387	187.004837	530.9373016	86.16316986	3314.119873	2593.119141	721.0007858	627.0491333	93.95165253	21.89117241	3131.119873	2484.220703	646.8992367	642.026001	4.873235703	27.26132011	7	0	9.433272362	12	0	3.208333333	32.37267303
4706	32.35584641	32.35584641	0.193007813	0	0	94856.99219	23.7858963	10.69780445	889.5340305	2549.538574	652.7839355	23.7858963	506.8484497	113.3477936	0	1755.744141	1104.198364	651.5458679	66.65235138	506.8484497	0	506.8484497	94.29364777	742.77771	208.5944366	534.1832733	85.70645142	3307.236816	2583.582764	723.6541672	629.8602295	93.79393768	21.98561478	3130.018311	2479.263184	650.7551918	645.8901367	4.865055084	27.14731026	7	0	9.433272362	12	0	3.216666667	32.35584641
4707	32.33979797	32.33979797	0.192324219	0	0	94857.67188	23.8543396	11.85011196	887.9239909	2540.157715	656.3687744	23.8543396	507.0849609	113.3155823	0	1751.429688	1099.282104	652.1475525	66.68456268	507.0849609	0	507.0849609	94.76374817	768.1757202	230.6534576	537.5222626	85.23635101	3299.813721	2573.473145	726.3406067	632.7164307	93.62417603	22.09344292	3128.622803	2473.916504	654.706347	649.8500977	4.856249332	27.03531265	7	0	9.433272362	12	0	3.225	32.33979797
4708	32.32580566	32.32580566	0.191660156	0	0	94858.34375	23.92741394	12.96385765	886.2932671	2530.829834	659.8259277	23.92741394	507.2940369	113.2811127	0	1747.016235	1094.334229	652.6820068	66.71903229	507.2940369	0	507.2940369	95.2203598	792.680481	251.9178619	540.762619	84.77973938	3292.282715	2563.378906	728.9039459	635.4517212	93.45222473	22.20832062	3127.017822	2468.494141	658.5235391	653.6762085	4.84733057	26.93181419	7	0	9.433272362	12	0	3.233333333	32.32580566
4709	32.31373596	32.31373596	0.190996094	0	0	94859	24.00692177	14.07158566	884.5985921	2521.310791	663.2441406	24.00692177	507.4806213	113.243515	0	1742.389526	1089.226929	653.1625977	66.75662994	507.4806213	0	507.4806213	95.67690277	817.0151367	273.0187683	543.9963531	84.32319641	3284.446289	2553.036377	731.4099503	638.1364136	93.27353668	22.33302498	3125.171875	2462.865967	662.3058968	657.4678345	4.838062286	26.83361244	7	0	9.433272362	12	0	3.241666667	32.31373596
4710	32.30393982	32.30393982	0.190332031	0	0	94859.67188	24.09278107	15.1728611	882.8415934	2511.613281	666.6165161	24.09278107	507.644043	113.2027817	0	1737.553223	1083.96582	653.5874023	66.79737091	507.644043	0	507.6440277	96.1333847	841.175293	293.9537964	547.2214813	83.86672211	3276.312256	2542.459229	733.8529205	640.7646484	93.08827209	22.46741676	3123.091309	2457.044434	666.0470195	661.2185669	4.828452587	26.74074173	7	0	9.433272362	13	0	3.25	32.30393982
4711	32.29627991	32.29627991	0.189750977	0	0	94860.5	24.18493462	16.26726151	880.9518772	2501.186768	670.2399902	24.18493462	507.8162842	113.1589279	0	1732.350098	1078.315186	654.0349731	66.84121704	507.8162842	0	507.8162842	96.58979034	865.1335449	314.6508179	550.4826813	83.41030884	3267.560303	2531.090576	736.4699478	643.5809326	92.8890152	22.61130142	3120.522217	2450.489258	670.0329609	665.2148438	4.818117142	26.65327263	7	0	9.433272362	13	0	3.258333333	32.29627991
4712	32.28813171	32.28813171	0.18925293	0	0	94861.49219	24.28330231	17.3543911	878.5134549	2486.941895	675.7064209	24.28330231	508.1517944	113.1119614	0	1725.852295	1070.946167	654.906189	66.88818359	508.1517944	0	508.1517944	97.04611206	888.6895752	334.6763	554.0133209	82.95399475	3256.328613	2515.807617	740.5210114	647.8890991	92.63191223	22.76449394	3115.965576	2440.16626	675.7994714	670.9946899	4.804781437	26.57126236	7	0	9.433272362	13	0	3.266666667	32.28813171
4713	32.27910995	32.27910995	0.188754883	0	0	94862.49219	24.38780785	18.43387413	875.4938422	2468.674805	683.1029663	24.38780785	508.6482544	113.0618896	0	1717.981812	1061.777954	656.2038269	66.93826294	508.6482544	0	508.6482544	97.50234222	911.7320557	353.9019775	557.8301086	82.49774933	3242.467285	2496.407959	746.0594864	653.7459717	92.31351471	22.92681885	3109.289307	2425.858154	683.4310884	678.6428223	4.788266182	26.49475861	7	0	9.433272362	13	0	3.275	32.27910995
4714	32.26898956	32.26898956	0.188242188	0	0	94863.51563	24.50170326	19.53674698	871.9342719	2446.862793	692.100708	24.50170326	509.2536011	113.0070801	0	1708.784668	1050.981079	657.8036194	66.99305725	509.2536011	0	509.2536011	97.97190857	934.8936768	372.9288025	561.9649048	82.02819824	3226.145264	2473.349854	752.7954865	660.8572998	91.93818665	23.10327148	3100.747803	2408.123535	692.6242056	687.8554077	4.768797874	26.42181206	7	0	9.433272362	13	0	3.283333333	32.26898956
4715	32.25843811	32.25843811	0.187744141	0	0	94864.51563	24.61841583	20.59963608	867.7491591	2420.67627	703.2206421	24.61841583	513.9372559	112.9507294	0	1753.039063	1038.290283	714.7488403	67.04942322	513.9372559	0	513.9372864	98.427948	979.6740723	390.2584534	589.4155884	81.57215118	3270.439697	2445.859619	824.5800323	733.0831299	91.49690247	23.28354073	3099.965088	2385.91626	714.0488873	709.3029785	4.745908737	26.35665321	7	0	9.433272362	13	0	3.291666667	32.25843811
4716	32.24725723	32.24725723	0.187246094	0	0	94865.50781	24.74100304	21.65387726	863.2200114	2392.327881	715.2640991	24.74100304	515.0914917	112.8912735	0	1742.536743	1024.622925	717.9138489	67.10887146	515.0914917	0	515.0914764	98.88388824	1002.405029	406.7901306	595.6148682	81.11621094	3250.779785	2416.149658	834.630188	743.6108398	91.01934814	23.47233772	3088.052246	2361.507813	726.5443192	721.8231812	4.721138	26.29713631	7	0	9.433272362	13	0	3.3	32.24725723
4717	32.23552322	32.23552322	0.186748047	0	0	94866.5	24.86939049	22.69917107	858.2754178	2361.350098	728.4414673	24.86939049	516.3215332	112.8287506	0	1731.101929	1009.786072	721.3157654	67.17139435	516.3215332	0	516.3215027	99.33972931	1024.452393	422.3837891	602.0686035	80.66038513	3229.319824	2383.753906	845.5659103	755.0679321	90.49797821	23.66945457	3074.583496	2334.42627	740.1572905	735.4631958	4.694094658	26.24331856	7	0	9.433272362	13	0	3.308333333	32.23552322
4718	32.22332382	32.22332382	0.18625	0	0	94867.5	25.00347137	23.7352581	852.9566786	2328.071533	742.5725708	25.00347137	517.5964355	112.7631531	0	1718.801636	993.9277954	724.8738403	67.23699188	517.5964355	0	517.5964508	99.79544067	1045.768555	437.0318298	608.7366943	80.20466614	3206.219482	2349.008789	857.2107239	767.2735596	89.93716431	23.87470055	3059.69458	2304.985352	754.7091341	750.0441284	4.665005684	26.19523239	7	0	9.433272362	13	0	3.316666667	32.22332382
